zcta5,year,assessment_type,is_caaspp,is_cst,school_year_complete,n_schools,avg_pct_met_ela,avg_pct_met_math,avg_pct_met_overall,median_pct_met_overall,min_pct_met_overall,max_pct_met_overall,overall_score_range,total_students_tested,total_students_tested_reported_positive,total_students_tested_unreliable,school_quality_extended_eligible
90022,2019,CAASPP,True,False,True,20,39.73,40.71,40.22,39.56,14.7,66.13,51.42999999999999,0,False,True,True
90022,2020,INTERPOLATED,False,False,False,14,38.35,35.39,36.88,36.8,15.04,57.22,42.18,0,False,True,True
90022,2021,CAASPP,True,False,True,8,36.98,30.07,33.53,34.04,15.38,48.3,32.919999999999995,0,False,True,True
90022,2022,CAASPP,True,False,True,21,38.78,32.74,35.76,37.23,22.44,46.14,23.7,0,False,True,True
90022,2023,CAASPP,True,False,True,21,38.8,33.12,35.96,36.18,21.67,58.34,36.67,0,False,True,True
90022,2024,CAASPP,True,False,True,20,40.44,33.9,37.17,37.88,23.8,51.3,27.499999999999996,0,False,True,True
90023,2012,CST,False,True,True,15,50.04,56.3,52.95,49.92,30.86,81.86,51.0,13899,True,False,True
90023,2013,CST,False,True,True,15,47.95,56.84,51.94,46.38,30.96,83.64,52.68,13243,True,False,True
90023,2014,INTERPOLATED,False,False,False,14,41.17,47.92,44.32,39.44,29.73,68.32,38.58999999999999,6622,True,False,True
90023,2015,CAASPP,True,False,True,13,34.38,39.0,36.69,32.5,28.5,53.0,24.5,0,False,True,True
90023,2016,CAASPP,True,False,True,14,36.79,39.21,38.0,34.75,26.5,56.5,30.0,0,False,True,True
90023,2017,CAASPP,True,False,True,14,36.95,38.39,37.67,35.23,28.38,51.18,22.8,0,False,True,True
90023,2018,CAASPP,True,False,True,14,37.82,39.0,38.41,37.06,33.48,54.2,20.720000000000006,0,False,True,True
90023,2019,CAASPP,True,False,True,15,39.71,42.86,41.28,40.91,32.69,56.15,23.46,0,False,True,True
90023,2020,INTERPOLATED,False,False,False,8,38.06,40.5,39.28,39.1,34.98,46.72,11.740000000000002,0,False,True,True
90023,2021,CAASPP,True,False,True,1,36.41,38.14,37.28,37.28,37.28,37.28,0.0,0,False,True,True
90023,2022,CAASPP,True,False,True,15,37.82,34.11,35.96,36.33,28.44,50.88,22.44,0,False,True,True
90023,2023,CAASPP,True,False,True,15,36.77,37.06,36.92,37.5,29.46,50.0,20.54,0,False,True,True
90023,2024,CAASPP,True,False,True,15,37.49,37.34,37.42,37.76,27.9,51.38,23.480000000000004,0,False,True,True
90024,2012,CST,False,True,True,3,78.06,74.33,76.19,90.31,42.52,95.76,53.24,2552,True,False,True
90024,2013,CST,False,True,True,3,73.14,73.5,73.32,89.84,38.84,91.28,52.44,2316,True,False,True
90024,2014,INTERPOLATED,False,False,False,3,64.4,64.41,64.41,76.42,38.92,77.89,38.97,1158,True,False,True
90024,2015,CAASPP,True,False,True,3,55.67,55.33,55.5,63.0,39.0,64.5,25.5,0,False,True,True
90024,2016,CAASPP,True,False,True,3,60.0,62.33,61.17,65.5,46.0,72.0,26.0,0,False,True,True
90024,2017,CAASPP,True,False,True,3,57.96,58.91,58.44,62.04,43.0,70.27,27.269999999999996,0,False,True,True
90024,2018,CAASPP,True,False,True,3,62.04,58.58,60.31,68.02,42.56,70.37,27.810000000000002,0,False,True,True
90024,2019,CAASPP,True,False,True,3,59.75,61.58,60.66,68.41,43.2,70.39,27.189999999999998,0,False,True,True
90024,2022,CAASPP,True,False,True,3,59.51,60.42,59.96,70.5,38.6,70.81,32.21,0,False,True,True
90024,2023,CAASPP,True,False,True,3,60.84,58.78,59.81,64.74,42.32,72.37,30.050000000000004,0,False,True,True
90024,2024,CAASPP,True,False,True,3,61.58,60.35,60.96,69.76,42.54,70.6,28.059999999999995,0,False,True,True
90025,2012,CST,False,True,True,5,66.62,72.01,67.23,58.12,51.14,87.56,36.42,3494,True,False,True
90025,2013,CST,False,True,True,5,68.26,68.1,66.93,62.6,51.12,88.74,37.62,3755,True,False,True
90025,2014,INTERPOLATED,False,False,False,5,57.03,55.05,55.72,53.05,43.31,73.12,29.810000000000002,1878,True,False,True
90025,2015,CAASPP,True,False,True,5,45.8,42.0,44.5,43.5,35.5,57.5,22.0,0,False,True,True
90025,2016,CAASPP,True,False,True,5,49.8,49.2,49.5,48.5,36.0,64.5,28.5,0,False,True,True
90025,2017,CAASPP,True,False,True,5,49.1,47.48,48.29,44.37,33.95,63.8,29.849999999999994,0,False,True,True
90025,2018,CAASPP,True,False,True,5,46.74,46.34,46.54,42.81,35.04,63.82,28.78,0,False,True,True
90025,2019,CAASPP,True,False,True,5,52.27,46.9,49.58,44.78,37.61,65.19,27.58,0,False,True,True
90025,2020,INTERPOLATED,False,False,False,4,50.42,46.8,48.6,46.2,41.58,57.44,15.86,0,False,True,True
90025,2021,CAASPP,True,False,True,2,48.57,46.69,47.63,47.63,45.56,49.7,4.140000000000001,0,False,True,True
90025,2022,CAASPP,True,False,True,5,50.63,50.68,50.65,48.19,40.92,69.94,29.019999999999996,0,False,True,True
90025,2023,CAASPP,True,False,True,5,48.81,47.11,47.96,44.56,38.62,65.72,27.1,0,False,True,True
90025,2024,CAASPP,True,False,True,5,49.8,48.32,49.06,44.74,41.69,66.96,25.269999999999996,0,False,True,True
90026,2012,CST,False,True,True,21,39.92,51.21,40.91,44.93,7.79,80.98,73.19,10862,True,False,True
90026,2013,CST,False,True,True,22,40.92,53.19,42.1,43.87,8.56,77.53,68.97,10859,True,False,True
90026,2014,INTERPOLATED,False,False,False,22,39.17,42.04,38.14,38.68,10.28,65.76,55.480000000000004,5430,True,False,True
90026,2015,CAASPP,True,False,True,21,37.43,30.9,34.17,33.5,12.0,54.0,42.0,0,False,True,True
90026,2016,CAASPP,True,False,True,20,41.3,33.9,37.6,34.75,23.0,60.5,37.5,0,False,True,True
90026,2017,CAASPP,True,False,True,20,41.08,35.1,37.96,35.05,23.68,60.48,36.8,0,False,True,True
90026,2018,CAASPP,True,False,True,19,40.21,37.81,39.01,37.06,12.9,57.79,44.89,0,False,True,True
90026,2019,CAASPP,True,False,True,20,42.09,35.17,38.63,37.97,15.13,59.78,44.65,0,False,True,True
90026,2020,INTERPOLATED,False,False,False,14,42.59,33.92,38.26,37.34,19.92,58.22,38.3,0,False,True,True
90026,2021,CAASPP,True,False,True,7,43.09,32.68,37.88,36.7,24.72,56.65,31.93,0,False,True,True
90026,2022,CAASPP,True,False,True,19,39.64,32.58,36.11,34.86,17.21,63.34,46.13,0,False,True,True
90026,2023,CAASPP,True,False,True,19,39.7,30.74,35.22,34.24,12.5,51.2,38.7,0,False,True,True
90026,2024,CAASPP,True,False,True,19,39.69,33.68,36.68,36.14,10.01,58.78,48.77,0,False,True,True
90027,2012,CST,False,True,True,3,61.06,73.5,63.34,58.48,49.83,81.69,31.86,3055,True,False,True
90027,2013,CST,False,True,True,3,62.2,72.2,64.68,57.05,55.02,81.97,26.949999999999996,2994,True,False,True
90027,2014,INTERPOLATED,False,False,False,3,55.94,58.26,55.84,50.02,48.01,69.48,21.470000000000006,1497,True,False,True
90027,2015,CAASPP,True,False,True,3,49.67,44.33,47.0,43.0,41.0,57.0,16.0,0,False,True,True
90027,2016,CAASPP,True,False,True,3,51.33,48.0,49.67,43.0,43.0,63.0,20.0,0,False,True,True
90027,2017,CAASPP,True,False,True,3,51.44,48.35,49.89,45.26,44.02,60.4,16.379999999999995,0,False,True,True
90027,2018,CAASPP,True,False,True,3,53.65,49.9,51.77,48.8,46.39,60.12,13.729999999999997,0,False,True,True
90027,2019,CAASPP,True,False,True,3,58.29,49.96,54.13,50.1,49.64,62.64,13.0,0,False,True,True
90027,2020,INTERPOLATED,False,False,False,2,59.66,51.94,55.8,53.79,53.56,60.06,6.5,0,False,True,True
90027,2021,CAASPP,True,False,True,1,61.03,53.93,57.48,57.48,57.48,57.48,0.0,0,False,True,True
90027,2022,CAASPP,True,False,True,3,57.09,49.53,53.31,52.75,43.61,63.56,19.950000000000003,0,False,True,True
90027,2023,CAASPP,True,False,True,3,56.02,51.06,53.54,51.83,46.92,61.88,14.96,0,False,True,True
90027,2024,CAASPP,True,False,True,3,59.33,55.35,57.34,54.52,47.8,69.7,21.900000000000006,0,False,True,True
90028,2012,CST,False,True,True,9,44.59,62.28,46.21,53.56,14.53,85.5,70.97,5509,True,False,True
90028,2013,CST,False,True,True,10,44.77,60.5,45.5,46.38,17.14,81.4,64.26,5427,True,False,True
90028,2014,INTERPOLATED,False,False,False,10,41.24,46.8,40.45,41.19,18.32,64.95,46.63,2714,True,False,True
90028,2015,CAASPP,True,False,True,10,37.7,33.1,35.4,36.0,19.5,48.5,29.0,0,False,True,True
90028,2016,CAASPP,True,False,True,10,42.1,35.2,38.65,37.5,24.5,55.5,31.0,0,False,True,True
90028,2017,CAASPP,True,False,True,10,41.87,34.47,38.17,35.64,22.74,65.08,42.34,0,False,True,True
90028,2018,CAASPP,True,False,True,9,43.0,37.65,40.32,40.2,25.01,62.8,37.78999999999999,0,False,True,True
90028,2019,CAASPP,True,False,True,10,40.42,37.37,38.23,38.39,24.14,56.87,32.73,0,False,True,True
90028,2020,INTERPOLATED,False,False,False,7,42.2,34.02,37.78,38.2,24.66,52.48,27.819999999999997,0,False,True,True
90028,2021,CAASPP,True,False,True,4,43.98,30.66,37.32,38.0,25.17,48.09,22.92,0,False,True,True
90028,2022,CAASPP,True,False,True,9,39.17,28.23,33.7,33.56,15.78,51.26,35.48,0,False,True,True
90028,2023,CAASPP,True,False,True,9,33.92,28.31,31.11,32.63,10.6,48.98,38.379999999999995,0,False,True,True
90028,2024,CAASPP,True,False,True,8,36.47,30.43,33.45,33.2,18.92,49.02,30.1,0,False,True,True
90029,2012,CST,False,True,True,5,52.81,56.49,54.65,53.86,50.24,61.24,11.0,4819,True,False,True
90029,2013,CST,False,True,True,5,51.49,61.32,56.4,54.76,51.12,66.83,15.71,4669,True,False,True
90029,2014,INTERPOLATED,False,False,False,4,44.5,51.16,47.82,46.88,42.06,56.42,14.36,2334,True,False,True
90029,2015,CAASPP,True,False,True,4,37.5,41.0,39.25,39.0,33.0,46.0,13.0,0,False,True,True
90029,2016,CAASPP,True,False,True,4,39.5,41.25,40.38,39.5,33.5,49.0,15.5,0,False,True,True
90029,2017,CAASPP,True,False,True,4,40.02,44.17,42.1,44.13,30.68,49.45,18.770000000000003,0,False,True,True
90029,2018,CAASPP,True,False,True,4,39.4,42.83,41.12,42.22,32.02,48.02,16.0,0,False,True,True
90029,2019,CAASPP,True,False,True,4,39.54,41.6,40.57,41.14,30.3,49.69,19.389999999999997,0,False,True,True
90029,2022,CAASPP,True,False,True,4,39.21,36.4,37.81,37.77,29.5,46.18,16.68,0,False,True,True
90029,2023,CAASPP,True,False,True,4,39.02,39.38,39.2,41.26,28.93,45.34,16.410000000000004,0,False,True,True
90029,2024,CAASPP,True,False,True,4,36.13,40.22,38.18,38.17,27.6,48.77,21.17,0,False,True,True
90031,2012,CST,False,True,True,14,45.68,54.68,47.03,47.21,6.83,78.86,72.03,7335,True,False,True
90031,2013,CST,False,True,True,17,41.86,52.16,43.8,41.04,8.09,79.03,70.94,7257,True,False,True
90031,2014,INTERPOLATED,False,False,False,18,40.57,43.78,40.38,38.39,15.04,69.02,53.98,3628,True,False,True
90031,2015,CAASPP,True,False,True,18,39.28,35.41,36.97,35.75,22.0,59.0,37.0,0,False,True,True
90031,2016,CAASPP,True,False,True,18,36.33,35.94,36.14,35.25,14.5,58.5,44.0,0,False,True,True
90031,2017,CAASPP,True,False,True,16,39.17,39.35,39.26,38.11,22.22,57.04,34.82,0,False,True,True
90031,2018,CAASPP,True,False,True,17,39.16,38.4,38.05,37.67,13.64,59.86,46.22,0,False,True,True
90031,2019,CAASPP,True,False,True,17,41.97,39.33,40.65,40.87,13.34,58.46,45.120000000000005,0,False,True,True
90031,2020,INTERPOLATED,False,False,False,12,41.96,37.33,39.64,41.25,20.93,52.98,32.05,0,False,True,True
90031,2021,CAASPP,True,False,True,7,41.95,35.32,38.64,41.63,28.52,47.5,18.98,0,False,True,True
90031,2022,CAASPP,True,False,True,16,40.53,34.29,37.41,38.4,10.24,50.17,39.93,0,False,True,True
90031,2023,CAASPP,True,False,True,16,42.08,38.79,40.48,39.88,33.98,57.19,23.21,0,False,True,True
90031,2024,CAASPP,True,False,True,16,41.95,38.35,40.15,38.73,23.54,64.38,40.839999999999996,0,False,True,True
90032,2012,CST,False,True,True,13,48.05,53.17,50.43,43.97,31.24,82.56,51.32000000000001,8640,True,False,True
90032,2013,CST,False,True,True,13,46.32,54.28,50.07,45.49,27.22,86.56,59.34,8179,True,False,True
90032,2014,INTERPOLATED,False,False,False,12,42.28,44.14,43.1,41.37,23.36,67.28,43.92,4090,True,False,True
90032,2015,CAASPP,True,False,True,12,38.25,34.0,36.12,37.25,19.5,48.0,28.5,0,False,True,True
90032,2016,CAASPP,True,False,True,12,40.67,38.58,39.62,38.75,31.5,50.0,18.5,0,False,True,True
90032,2017,CAASPP,True,False,True,12,40.45,38.2,39.33,39.46,25.84,52.74,26.900000000000002,0,False,True,True
90032,2018,CAASPP,True,False,True,12,41.08,41.26,41.17,40.71,36.08,49.64,13.560000000000002,0,False,True,True
90032,2019,CAASPP,True,False,True,12,46.19,41.82,44.01,43.51,36.22,56.18,19.96,0,False,True,True
90032,2020,INTERPOLATED,False,False,False,7,45.64,41.68,43.66,43.42,38.45,51.06,12.61,0,False,True,True
90032,2021,CAASPP,True,False,True,2,45.1,41.54,43.32,43.32,40.68,45.95,5.270000000000003,0,False,True,True
90032,2022,CAASPP,True,False,True,12,44.83,36.96,40.9,41.41,30.58,50.93,20.35,0,False,True,True
90032,2023,CAASPP,True,False,True,12,41.62,38.92,40.27,39.26,26.36,52.12,25.759999999999998,0,False,True,True
90032,2024,CAASPP,True,False,True,12,44.34,42.8,43.57,42.6,33.0,56.74,23.740000000000002,0,False,True,True
90033,2012,CST,False,True,True,20,31.67,49.48,33.55,39.92,1.83,72.94,71.11,11042,True,False,True
90033,2013,CST,False,True,True,20,36.12,50.36,38.43,41.14,7.18,74.25,67.07,10374,True,False,True
90033,2014,INTERPOLATED,False,False,False,18,33.72,40.58,34.43,36.07,9.59,60.88,51.290000000000006,5187,True,False,True
90033,2015,CAASPP,True,False,True,15,31.33,30.79,30.43,31.0,12.0,47.5,35.5,0,False,True,True
90033,2016,CAASPP,True,False,True,15,35.73,33.64,34.67,33.0,20.5,60.0,39.5,0,False,True,True
90033,2017,CAASPP,True,False,True,15,35.3,35.57,34.39,35.08,17.65,51.39,33.74,0,False,True,True
90033,2018,CAASPP,True,False,True,15,37.02,38.0,36.23,36.04,2.22,59.32,57.1,0,False,True,True
90033,2019,CAASPP,True,False,True,15,38.63,33.42,36.03,36.36,9.35,62.2,52.85,0,False,True,True
90033,2020,INTERPOLATED,False,False,False,11,40.17,34.02,37.1,38.59,6.76,59.08,52.32,0,False,True,True
90033,2021,CAASPP,True,False,True,7,41.71,34.62,38.16,40.82,4.17,55.96,51.79,0,False,True,True
90033,2022,CAASPP,True,False,True,16,37.72,34.5,35.8,34.98,9.09,57.01,47.92,0,False,True,True
90033,2023,CAASPP,True,False,True,15,39.68,35.24,37.46,35.0,29.85,58.46,28.61,0,False,True,True
90033,2024,CAASPP,True,False,True,15,41.51,33.76,37.63,37.64,20.0,55.26,35.26,0,False,True,True
90034,2012,CST,False,True,True,8,58.85,68.17,59.41,59.81,14.29,90.48,76.19,7958,True,False,True
90034,2013,CST,False,True,True,8,58.69,70.54,60.22,62.84,13.69,88.32,74.63,7599,True,False,True
90034,2014,INTERPOLATED,False,False,False,8,49.74,54.1,49.72,51.42,11.34,78.16,66.82,3800,True,False,True
90034,2015,CAASPP,True,False,True,9,40.78,37.67,39.22,40.0,9.0,68.0,59.0,0,False,True,True
90034,2016,CAASPP,True,False,True,8,47.88,43.0,45.44,40.75,29.5,73.5,44.0,0,False,True,True
90034,2017,CAASPP,True,False,True,8,43.56,46.03,43.7,40.26,28.57,69.06,40.49,0,False,True,True
90034,2018,CAASPP,True,False,True,8,50.92,45.04,47.98,44.24,37.02,71.87,34.85,0,False,True,True
90034,2019,CAASPP,True,False,True,8,49.92,47.58,48.91,47.97,33.44,71.62,38.18000000000001,0,False,True,True
90034,2020,INTERPOLATED,False,False,False,4,51.45,44.9,48.26,47.78,40.52,59.61,19.089999999999996,0,False,True,True
90034,2021,CAASPP,True,False,True,1,52.98,42.21,47.6,47.6,47.6,47.6,0.0,0,False,True,True
90034,2022,CAASPP,True,False,True,8,45.24,47.79,44.63,42.99,17.65,75.36,57.71,0,False,True,True
90034,2023,CAASPP,True,False,True,7,49.39,49.61,49.5,45.74,32.12,75.14,43.02,0,False,True,True
90034,2024,CAASPP,True,False,True,7,51.86,49.41,50.63,49.56,34.47,72.57,38.099999999999994,0,False,True,True
90035,2012,CST,False,True,True,4,66.89,63.0,64.94,68.95,41.66,80.21,38.55,3308,True,False,True
90035,2013,CST,False,True,True,4,65.46,67.17,66.31,68.74,50.18,77.6,27.419999999999995,3363,True,False,True
90035,2014,INTERPOLATED,False,False,False,4,53.48,54.71,54.1,55.0,42.59,63.8,21.209999999999994,1682,True,False,True
90035,2015,CAASPP,True,False,True,4,41.5,42.25,41.88,41.25,35.0,50.0,15.0,0,False,True,True
90035,2016,CAASPP,True,False,True,4,47.25,47.5,47.38,47.0,37.5,58.0,20.5,0,False,True,True
90035,2017,CAASPP,True,False,True,4,47.9,47.57,47.74,47.38,37.59,58.61,21.019999999999996,0,False,True,True
90035,2018,CAASPP,True,False,True,4,43.71,45.16,44.44,44.88,29.96,58.02,28.060000000000002,0,False,True,True
90035,2019,CAASPP,True,False,True,4,47.52,44.04,45.78,46.01,28.74,62.37,33.629999999999995,0,False,True,True
90035,2020,INTERPOLATED,False,False,False,2,53.71,46.08,49.9,50.01,41.38,58.19,16.809999999999995,0,False,True,True
90035,2021,CAASPP,True,False,True,1,59.9,48.12,54.01,54.01,54.01,54.01,0.0,0,False,True,True
90035,2022,CAASPP,True,False,True,4,45.96,43.0,44.48,42.5,33.18,59.74,26.560000000000002,0,False,True,True
90035,2023,CAASPP,True,False,True,4,45.34,44.79,45.07,44.46,25.36,65.98,40.620000000000005,0,False,True,True
90035,2024,CAASPP,True,False,True,4,46.08,46.72,46.4,43.75,30.92,67.18,36.260000000000005,0,False,True,True
90036,2012,CST,False,True,True,3,52.38,74.98,54.66,60.49,20.87,82.62,61.75,1291,True,False,True
90036,2013,CST,False,True,True,3,48.84,73.84,51.57,54.22,15.23,85.27,70.03999999999999,1234,True,False,True
90036,2014,INTERPOLATED,False,False,False,3,46.58,55.58,46.2,44.11,21.62,72.88,51.25999999999999,617,True,False,True
90036,2015,CAASPP,True,False,True,3,44.33,37.33,40.83,34.0,28.0,60.5,32.5,0,False,True,True
90036,2016,CAASPP,True,False,True,3,48.33,34.67,41.5,35.0,32.5,57.0,24.5,0,False,True,True
90036,2017,CAASPP,True,False,True,3,40.36,36.07,38.21,32.28,18.52,63.84,45.32000000000001,0,False,True,True
90036,2018,CAASPP,True,False,True,3,40.04,34.23,37.14,31.64,19.64,60.12,40.48,0,False,True,True
90036,2019,CAASPP,True,False,True,3,42.01,32.22,37.12,29.23,23.68,58.44,34.76,0,False,True,True
90036,2020,INTERPOLATED,False,False,False,2,43.73,25.2,34.47,30.52,27.75,45.13,17.380000000000003,0,False,True,True
90036,2021,CAASPP,True,False,True,1,45.45,18.18,31.82,31.82,31.82,31.82,0.0,0,False,True,True
90036,2022,CAASPP,True,False,True,3,49.34,48.39,49.57,52.63,38.81,57.26,18.449999999999996,0,False,True,True
90036,2023,CAASPP,True,False,True,3,41.45,36.31,38.88,48.9,8.45,59.3,50.849999999999994,0,False,True,True
90036,2024,CAASPP,True,False,True,3,46.3,38.45,42.38,46.47,24.76,55.9,31.139999999999997,0,False,True,True
90037,2012,CST,False,True,True,13,39.6,52.66,42.9,45.08,19.59,68.27,48.67999999999999,9082,True,False,True
90037,2013,CST,False,True,True,14,39.04,50.78,42.69,46.63,20.89,73.34,52.45,8123,True,False,True
90037,2014,INTERPOLATED,False,False,False,13,37.27,42.48,38.76,40.06,22.7,62.67,39.97,4062,True,False,True
90037,2015,CAASPP,True,False,True,12,35.5,34.17,34.83,33.5,24.5,52.0,27.5,0,False,True,True
90037,2016,CAASPP,True,False,True,12,38.5,35.0,36.75,38.25,24.5,50.5,26.0,0,False,True,True
90037,2017,CAASPP,True,False,True,12,41.29,37.17,39.23,37.66,30.74,52.04,21.3,0,False,True,True
90037,2018,CAASPP,True,False,True,13,40.02,41.02,40.52,40.54,31.36,57.26,25.9,0,False,True,True
90037,2019,CAASPP,True,False,True,13,40.12,38.18,39.15,40.87,23.54,54.51,30.97,0,False,True,True
90037,2020,INTERPOLATED,False,False,False,8,40.9,34.54,37.72,39.08,24.52,50.3,25.779999999999998,0,False,True,True
90037,2021,CAASPP,True,False,True,3,41.68,30.91,36.29,37.29,25.49,46.1,20.610000000000003,0,False,True,True
90037,2022,CAASPP,True,False,True,12,36.4,31.74,34.07,31.88,22.9,47.71,24.810000000000002,0,False,True,True
90037,2023,CAASPP,True,False,True,12,38.53,34.71,36.62,36.27,26.2,50.42,24.220000000000002,0,False,True,True
90037,2024,CAASPP,True,False,True,12,38.98,35.23,37.11,39.21,24.76,47.31,22.55,0,False,True,True
90038,2012,CST,False,True,True,4,41.57,52.02,46.79,46.88,44.64,48.76,4.119999999999997,3524,True,False,True
90038,2013,CST,False,True,True,4,43.48,48.72,46.1,44.14,36.9,59.22,22.32,3352,True,False,True
90038,2014,INTERPOLATED,False,False,False,4,38.24,41.61,39.92,38.7,32.95,49.36,16.409999999999997,1676,True,False,True
90038,2015,CAASPP,True,False,True,4,33.0,34.5,33.75,33.25,29.0,39.5,10.5,0,False,True,True
90038,2016,CAASPP,True,False,True,4,35.25,34.0,34.62,34.75,30.5,38.5,8.0,0,False,True,True
90038,2017,CAASPP,True,False,True,4,35.12,33.33,34.23,32.84,30.98,40.25,9.27,0,False,True,True
90038,2018,CAASPP,True,False,True,4,39.26,38.67,38.97,38.26,32.29,47.06,14.770000000000003,0,False,True,True
90038,2019,CAASPP,True,False,True,4,39.48,39.73,39.6,38.23,31.94,50.0,18.06,0,False,True,True
90038,2022,CAASPP,True,False,True,4,37.89,35.65,36.77,36.99,32.58,40.52,7.940000000000005,0,False,True,True
90038,2023,CAASPP,True,False,True,4,37.34,35.66,36.5,36.38,30.88,42.35,11.470000000000002,0,False,True,True
90038,2024,CAASPP,True,False,True,4,36.66,38.86,37.76,39.43,28.82,43.36,14.54,0,False,True,True
90039,2012,CST,False,True,True,5,66.74,69.44,68.09,64.15,60.83,89.12,28.290000000000006,2423,True,False,True
90039,2013,CST,False,True,True,5,63.05,73.02,68.03,65.8,58.82,86.24,27.419999999999995,2295,True,False,True
90039,2014,INTERPOLATED,False,False,False,5,54.42,61.01,57.72,53.65,49.66,73.37,23.710000000000008,1148,True,False,True
90039,2015,CAASPP,True,False,True,5,45.8,49.0,47.4,41.5,40.5,60.5,20.0,0,False,True,True
90039,2016,CAASPP,True,False,True,5,51.6,51.2,51.4,56.0,34.5,70.0,35.5,0,False,True,True
90039,2017,CAASPP,True,False,True,5,47.24,48.2,47.72,51.7,29.08,65.3,36.22,0,False,True,True
90039,2018,CAASPP,True,False,True,5,51.52,51.61,51.56,53.37,36.94,64.32,27.379999999999995,0,False,True,True
90039,2019,CAASPP,True,False,True,5,52.38,49.34,50.86,55.22,35.25,61.36,26.11,0,False,True,True
90039,2022,CAASPP,True,False,True,5,52.92,48.42,50.67,55.17,41.12,58.4,17.28,0,False,True,True
90039,2023,CAASPP,True,False,True,5,54.87,49.07,51.97,54.36,39.4,59.86,20.46,0,False,True,True
90039,2024,CAASPP,True,False,True,5,54.24,54.02,54.13,56.5,41.84,64.84,23.0,0,False,True,True
