city,county,year,minimum_wage_year_start,minimum_wage_annual_avg,ordinance_type,minimum_wage_backfilled,minimum_wage_source_detail
Shafter,Kern,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Shafter,Kern,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Shafter,Kern,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Taft,Kern,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Taft,Kern,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Taft,Kern,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Taft,Kern,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Taft,Kern,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Taft,Kern,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Taft,Kern,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Taft,Kern,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Taft,Kern,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Taft,Kern,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Taft,Kern,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Taft,Kern,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Taft,Kern,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Taft,Kern,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Taft,Kern,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Tehachapi,Kern,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Tehachapi,Kern,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Tehachapi,Kern,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Tehachapi,Kern,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Tehachapi,Kern,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Tehachapi,Kern,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Tehachapi,Kern,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Tehachapi,Kern,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Tehachapi,Kern,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Tehachapi,Kern,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Tehachapi,Kern,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Tehachapi,Kern,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Tehachapi,Kern,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Tehachapi,Kern,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Tehachapi,Kern,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Kern,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Kern,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Kern,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Kern,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Kern,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Kern,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Kern,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Kern,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Kern,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Kern,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Kern,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Kern,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Kern,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Kern,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Kern,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Wasco,Kern,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Wasco,Kern,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Wasco,Kern,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Wasco,Kern,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Wasco,Kern,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Wasco,Kern,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Wasco,Kern,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Wasco,Kern,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Wasco,Kern,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Wasco,Kern,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Wasco,Kern,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Wasco,Kern,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Wasco,Kern,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Wasco,Kern,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Wasco,Kern,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Avenal,Kings,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Avenal,Kings,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Avenal,Kings,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Avenal,Kings,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Avenal,Kings,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Avenal,Kings,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Avenal,Kings,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Avenal,Kings,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Avenal,Kings,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Avenal,Kings,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Avenal,Kings,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Avenal,Kings,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Avenal,Kings,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Avenal,Kings,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Avenal,Kings,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Corcoran,Kings,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Corcoran,Kings,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Corcoran,Kings,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Corcoran,Kings,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Corcoran,Kings,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Corcoran,Kings,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Corcoran,Kings,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Corcoran,Kings,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Corcoran,Kings,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Corcoran,Kings,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Corcoran,Kings,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Corcoran,Kings,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Corcoran,Kings,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Corcoran,Kings,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Corcoran,Kings,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Hanford,Kings,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Hanford,Kings,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Hanford,Kings,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Hanford,Kings,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Hanford,Kings,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Hanford,Kings,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Hanford,Kings,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Hanford,Kings,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Hanford,Kings,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Hanford,Kings,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Hanford,Kings,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Hanford,Kings,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Hanford,Kings,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Hanford,Kings,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Hanford,Kings,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Lemoore,Kings,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Lemoore,Kings,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Lemoore,Kings,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Lemoore,Kings,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Lemoore,Kings,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Lemoore,Kings,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Lemoore,Kings,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Lemoore,Kings,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Lemoore,Kings,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Lemoore,Kings,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Lemoore,Kings,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Lemoore,Kings,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Lemoore,Kings,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Lemoore,Kings,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Lemoore,Kings,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Kings,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Kings,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Kings,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Kings,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Kings,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Kings,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Kings,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Kings,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Kings,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Kings,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Kings,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Kings,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Kings,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Kings,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Kings,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Clearlake,Lake,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Clearlake,Lake,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Clearlake,Lake,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Clearlake,Lake,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Clearlake,Lake,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Clearlake,Lake,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Clearlake,Lake,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Clearlake,Lake,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Clearlake,Lake,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Clearlake,Lake,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Clearlake,Lake,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Clearlake,Lake,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Clearlake,Lake,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Clearlake,Lake,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Clearlake,Lake,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Lakeport,Lake,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Lakeport,Lake,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Lakeport,Lake,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Lakeport,Lake,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Lakeport,Lake,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Lakeport,Lake,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Lakeport,Lake,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Lakeport,Lake,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Lakeport,Lake,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Lakeport,Lake,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Lakeport,Lake,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Lakeport,Lake,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Lakeport,Lake,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Lakeport,Lake,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Lakeport,Lake,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Lake,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Lake,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Lake,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Lake,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Lake,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Lake,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Lake,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Lake,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Lake,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Lake,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Lake,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Lake,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Lake,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Lake,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Lake,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Susanville,Lassen,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Susanville,Lassen,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Susanville,Lassen,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Susanville,Lassen,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Susanville,Lassen,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Susanville,Lassen,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Susanville,Lassen,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Susanville,Lassen,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Susanville,Lassen,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Susanville,Lassen,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Susanville,Lassen,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Susanville,Lassen,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Susanville,Lassen,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Susanville,Lassen,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Susanville,Lassen,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Lassen,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Lassen,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Lassen,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Lassen,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Lassen,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Lassen,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Lassen,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Lassen,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Lassen,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Lassen,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Lassen,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Lassen,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Lassen,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Lassen,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Lassen,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Agoura Hills,Los Angeles,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Agoura Hills,Los Angeles,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Agoura Hills,Los Angeles,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Agoura Hills,Los Angeles,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Agoura Hills,Los Angeles,2016,10.0,10.0,County Ordinance,False,input_minimum_wage_updated
Agoura Hills,Los Angeles,2017,10.5,10.5,County Ordinance,False,input_minimum_wage_updated
Agoura Hills,Los Angeles,2018,11.0,11.0,County Ordinance,False,input_minimum_wage_updated
Agoura Hills,Los Angeles,2019,12.0,12.0,County Ordinance,False,input_minimum_wage_updated
Agoura Hills,Los Angeles,2020,13.0,13.0,County Ordinance,False,input_minimum_wage_updated
Agoura Hills,Los Angeles,2021,14.0,14.0,County Ordinance,False,input_minimum_wage_updated
Agoura Hills,Los Angeles,2022,15.0,15.0,County Ordinance,False,input_minimum_wage_updated
Agoura Hills,Los Angeles,2023,15.5,15.5,County Ordinance,False,input_minimum_wage_updated
Agoura Hills,Los Angeles,2024,17.27,17.27,County Ordinance,False,input_minimum_wage_updated
Agoura Hills,Los Angeles,2025,17.81,17.81,County Ordinance,False,input_minimum_wage_updated
Agoura Hills,Los Angeles,2026,18.47,18.47,County Ordinance,False,input_minimum_wage_updated
Alhambra,Los Angeles,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Alhambra,Los Angeles,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Alhambra,Los Angeles,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
