zcta5,county_fips,county,zcta_county_area_share,zcta_county_count,county_rank_in_zcta,is_dominant_county,dominant_county_share,zcta_county_assignment_quality
95974,06007,Butte,1.0,1,1,True,1.0,single_county
95975,06057,Nevada,1.0,1,1,True,1.0,single_county
95977,06115,Yuba,0.6116570120633759,2,1,True,0.6116570120633759,multi_county_low_dominance
95977,06057,Nevada,0.3883429879366242,2,2,False,0.6116570120633759,multi_county_low_dominance
95978,06007,Butte,1.0,1,1,True,1.0,single_county
95979,06011,Colusa,1.0,1,1,True,1.0,single_county
95981,06063,Plumas,0.7618781104522979,2,1,True,0.7618781104522979,multi_county_low_dominance
95981,06115,Yuba,0.23812188954770208,2,2,False,0.7618781104522979,multi_county_low_dominance
95982,06101,Sutter,1.0,1,1,True,1.0,single_county
95983,06063,Plumas,1.0,1,1,True,1.0,single_county
95984,06063,Plumas,1.0,1,1,True,1.0,single_county
95986,06057,Nevada,1.0,1,1,True,1.0,single_county
95987,06011,Colusa,1.0,1,1,True,1.0,single_county
95988,06021,Glenn,1.0,1,1,True,1.0,single_county
95991,06101,Sutter,1.0,1,1,True,1.0,single_county
95993,06101,Sutter,1.0,1,1,True,1.0,single_county
96001,06089,Shasta,1.0,1,1,True,1.0,single_county
96002,06089,Shasta,1.0,1,1,True,1.0,single_county
96003,06089,Shasta,1.0,1,1,True,1.0,single_county
96006,06035,Lassen,0.6388939325450246,2,1,True,0.6388939325450246,multi_county_low_dominance
96006,06049,Modoc,0.36110606745497537,2,2,False,0.6388939325450246,multi_county_low_dominance
96007,06089,Shasta,1.0,1,1,True,1.0,single_county
96008,06089,Shasta,1.0,1,1,True,1.0,single_county
96009,06035,Lassen,1.0,1,1,True,1.0,single_county
96010,06105,Trinity,1.0,1,1,True,1.0,single_county
96011,06089,Shasta,1.0,1,1,True,1.0,single_county
96013,06089,Shasta,1.0,1,1,True,1.0,single_county
96014,06093,Siskiyou,1.0,1,1,True,1.0,single_county
96015,06049,Modoc,1.0,1,1,True,1.0,single_county
96016,06089,Shasta,1.0,1,1,True,1.0,single_county
96017,06089,Shasta,1.0,1,1,True,1.0,single_county
96019,06089,Shasta,1.0,1,1,True,1.0,single_county
96020,06063,Plumas,1.0,1,1,True,1.0,single_county
96021,06103,Tehama,1.0,1,1,True,1.0,single_county
96022,06103,Tehama,0.6880384506117706,2,1,True,0.6880384506117706,multi_county_low_dominance
96022,06089,Shasta,0.31196154938822934,2,2,False,0.6880384506117706,multi_county_low_dominance
96023,06093,Siskiyou,1.0,1,1,True,1.0,single_county
96024,06105,Trinity,1.0,1,1,True,1.0,single_county
96025,06093,Siskiyou,0.7222554325772,2,1,True,0.7222554325772,multi_county_low_dominance
96025,06089,Shasta,0.2777445674227999,2,2,False,0.7222554325772,multi_county_low_dominance
96027,06093,Siskiyou,1.0,1,1,True,1.0,single_county
96028,06089,Shasta,1.0,1,1,True,1.0,single_county
96029,06103,Tehama,1.0,1,1,True,1.0,single_county
96031,06093,Siskiyou,1.0,1,1,True,1.0,single_county
96032,06093,Siskiyou,1.0,1,1,True,1.0,single_county
96033,06089,Shasta,1.0,1,1,True,1.0,single_county
96034,06093,Siskiyou,1.0,1,1,True,1.0,single_county
96035,06103,Tehama,1.0,1,1,True,1.0,single_county
96037,06093,Siskiyou,1.0,1,1,True,1.0,single_county
96038,06093,Siskiyou,1.0,1,1,True,1.0,single_county
96039,06093,Siskiyou,1.0,1,1,True,1.0,single_county
96040,06089,Shasta,1.0,1,1,True,1.0,single_county
96041,06105,Trinity,1.0,1,1,True,1.0,single_county
96044,06093,Siskiyou,1.0,1,1,True,1.0,single_county
96046,06105,Trinity,1.0,1,1,True,1.0,single_county
96047,06089,Shasta,1.0,1,1,True,1.0,single_county
96048,06105,Trinity,1.0,1,1,True,1.0,single_county
96050,06093,Siskiyou,1.0,1,1,True,1.0,single_county
96051,06089,Shasta,1.0,1,1,True,1.0,single_county
96052,06105,Trinity,1.0,1,1,True,1.0,single_county
96054,06049,Modoc,1.0,1,1,True,1.0,single_county
96055,06103,Tehama,1.0,1,1,True,1.0,single_county
96056,06035,Lassen,0.5332110569943715,3,1,True,0.5332110569943715,multi_county_low_dominance
96056,06089,Shasta,0.3285091615972952,3,2,False,0.5332110569943715,multi_county_low_dominance
96056,06049,Modoc,0.13827978140833325,3,3,False,0.5332110569943715,multi_county_low_dominance
96057,06093,Siskiyou,1.0,1,1,True,1.0,single_county
96058,06093,Siskiyou,1.0,1,1,True,1.0,single_county
96059,06103,Tehama,0.5182877570980506,2,1,True,0.5182877570980506,multi_county_low_dominance
96059,06089,Shasta,0.48171224290194936,2,2,False,0.5182877570980506,multi_county_low_dominance
96061,06103,Tehama,1.0,1,1,True,1.0,single_county
96062,06089,Shasta,1.0,1,1,True,1.0,single_county
96063,06103,Tehama,1.0,1,1,True,1.0,single_county
96064,06093,Siskiyou,1.0,1,1,True,1.0,single_county
96065,06089,Shasta,1.0,1,1,True,1.0,single_county
96067,06093,Siskiyou,1.0,1,1,True,1.0,single_county
96068,06035,Lassen,1.0,1,1,True,1.0,single_county
96069,06089,Shasta,1.0,1,1,True,1.0,single_county
96071,06089,Shasta,1.0,1,1,True,1.0,single_county
96073,06089,Shasta,1.0,1,1,True,1.0,single_county
96074,06103,Tehama,1.0,1,1,True,1.0,single_county
96075,06103,Tehama,0.9111374722400406,2,1,True,0.9111374722400406,dominant_county_ge_80pct
96075,06089,Shasta,0.08886252775995938,2,2,False,0.9111374722400406,dominant_county_ge_80pct
96076,06105,Trinity,0.38711774770497603,3,1,True,0.38711774770497603,multi_county_low_dominance
96076,06103,Tehama,0.3365742475806225,3,2,False,0.38711774770497603,multi_county_low_dominance
96076,06089,Shasta,0.2763080047144015,3,3,False,0.38711774770497603,multi_county_low_dominance
96078,06103,Tehama,1.0,1,1,True,1.0,single_county
96080,06103,Tehama,1.0,1,1,True,1.0,single_county
96084,06089,Shasta,1.0,1,1,True,1.0,single_county
96085,06093,Siskiyou,1.0,1,1,True,1.0,single_county
96086,06093,Siskiyou,1.0,1,1,True,1.0,single_county
96087,06089,Shasta,1.0,1,1,True,1.0,single_county
96088,06089,Shasta,1.0,1,1,True,1.0,single_county
96090,06103,Tehama,1.0,1,1,True,1.0,single_county
96091,06105,Trinity,1.0,1,1,True,1.0,single_county
96092,06103,Tehama,1.0,1,1,True,1.0,single_county
96093,06105,Trinity,1.0,1,1,True,1.0,single_county
96094,06093,Siskiyou,1.0,1,1,True,1.0,single_county
96096,06089,Shasta,1.0,1,1,True,1.0,single_county
96097,06093,Siskiyou,1.0,1,1,True,1.0,single_county
96101,06049,Modoc,1.0,1,1,True,1.0,single_county
96103,06063,Plumas,1.0,1,1,True,1.0,single_county
96104,06049,Modoc,1.0,1,1,True,1.0,single_county
96105,06063,Plumas,0.597883238910735,3,1,True,0.597883238910735,multi_county_low_dominance
96105,06091,Sierra,0.2632140615522475,3,2,False,0.597883238910735,multi_county_low_dominance
96105,06035,Lassen,0.1389026995370174,3,3,False,0.597883238910735,multi_county_low_dominance
96106,06063,Plumas,1.0,1,1,True,1.0,single_county
96107,06051,Mono,1.0,1,1,True,1.0,single_county
96108,06049,Modoc,1.0,1,1,True,1.0,single_county
96109,06035,Lassen,1.0,1,1,True,1.0,single_county
96110,06049,Modoc,0.9619266050585996,2,1,True,0.9619266050585996,dominant_county_ge_80pct
96110,06035,Lassen,0.03807339494140034,2,2,False,0.9619266050585996,dominant_county_ge_80pct
96111,06057,Nevada,1.0,1,1,True,1.0,single_county
96112,06049,Modoc,1.0,1,1,True,1.0,single_county
96113,06035,Lassen,1.0,1,1,True,1.0,single_county
96114,06035,Lassen,1.0,1,1,True,1.0,single_county
96115,06049,Modoc,1.0,1,1,True,1.0,single_county
96116,06049,Modoc,1.0,1,1,True,1.0,single_county
96117,06035,Lassen,1.0,1,1,True,1.0,single_county
96118,06091,Sierra,0.8270913366782248,2,1,True,0.8270913366782248,dominant_county_ge_80pct
96118,06063,Plumas,0.17290866332177518,2,2,False,0.8270913366782248,dominant_county_ge_80pct
96119,06035,Lassen,1.0,1,1,True,1.0,single_county
96120,06003,Alpine,1.0,1,1,True,1.0,single_county
96121,06035,Lassen,1.0,1,1,True,1.0,single_county
96122,06063,Plumas,1.0,1,1,True,1.0,single_county
96123,06035,Lassen,1.0,1,1,True,1.0,single_county
96124,06091,Sierra,1.0,1,1,True,1.0,single_county
96125,06091,Sierra,1.0,1,1,True,1.0,single_county
96126,06091,Sierra,1.0,1,1,True,1.0,single_county
96128,06035,Lassen,1.0,1,1,True,1.0,single_county
96129,06063,Plumas,1.0,1,1,True,1.0,single_county
96130,06035,Lassen,1.0,1,1,True,1.0,single_county
96132,06035,Lassen,1.0,1,1,True,1.0,single_county
96133,06051,Mono,1.0,1,1,True,1.0,single_county
96134,06049,Modoc,0.6583325379592422,2,1,True,0.6583325379592422,multi_county_low_dominance
96134,06093,Siskiyou,0.3416674620407578,2,2,False,0.6583325379592422,multi_county_low_dominance
96135,06063,Plumas,1.0,1,1,True,1.0,single_county
96136,06035,Lassen,1.0,1,1,True,1.0,single_county
96137,06035,Lassen,0.5944646112627799,2,1,True,0.5944646112627799,multi_county_low_dominance
96137,06063,Plumas,0.40553538873722006,2,2,False,0.5944646112627799,multi_county_low_dominance
96140,06061,Placer,1.0,1,1,True,1.0,single_county
96141,06061,Placer,1.0,1,1,True,1.0,single_county
96142,06017,El Dorado,0.9906089697405557,2,1,True,0.9906089697405557,dominant_county_ge_80pct
96142,06061,Placer,0.0093910302594443,2,2,False,0.9906089697405557,dominant_county_ge_80pct
96143,06061,Placer,1.0,1,1,True,1.0,single_county
96145,06061,Placer,1.0,1,1,True,1.0,single_county
96146,06061,Placer,1.0,1,1,True,1.0,single_county
96148,06061,Placer,1.0,1,1,True,1.0,single_county
96150,06017,El Dorado,1.0,1,1,True,1.0,single_county
96155,06017,El Dorado,1.0,1,1,True,1.0,single_county
96161,06057,Nevada,0.6962029569968545,2,1,True,0.6962029569968545,multi_county_low_dominance
96161,06061,Placer,0.3037970430031455,2,2,False,0.6962029569968545,multi_county_low_dominance
97635,06049,Modoc,1.0,1,1,True,1.0,single_county
