zcta5,year,amenity_type_raw,amenity_type,est,emp_1_4,emp_5_9,emp_10_19,emp_20_49,emp_50_99,emp_100_249,emp_250_499,emp_500_999,emp_1000_plus,amenity_employee_bucket_total,amenity_est_bucket_gap,amenity_source_rows
91910,2023,Coffee Shops,coffee_shops,29,8,6,8,7,0,0,0,0,0,29,0,1
91910,2023,Fitness,fitness,4,0,0,0,0,0,0,0,0,0,0,4,1
91910,2023,Resturants,restaurants,59,9,9,15,19,5,0,0,0,0,57,2,1
91911,2012,Coffee Shops,coffee_shops,11,5,2,4,0,0,0,0,0,0,11,0,1
91911,2012,Fitness,fitness,4,3,0,0,1,0,0,0,0,0,4,0,1
91911,2012,Resturants,restaurants,34,17,4,10,2,1,0,0,0,0,34,0,1
91911,2013,Coffee Shops,coffee_shops,12,5,1,4,2,0,0,0,0,0,12,0,1
91911,2013,Fitness,fitness,3,2,0,0,1,0,0,0,0,0,3,0,1
91911,2013,Resturants,restaurants,29,14,6,6,0,3,0,0,0,0,29,0,1
91911,2014,Coffee Shops,coffee_shops,11,4,2,3,2,0,0,0,0,0,11,0,1
91911,2014,Fitness,fitness,2,1,0,0,1,0,0,0,0,0,2,0,1
91911,2014,Resturants,restaurants,40,22,5,8,1,4,0,0,0,0,40,0,1
91911,2015,Coffee Shops,coffee_shops,10,3,2,3,2,0,0,0,0,0,10,0,1
91911,2015,Fitness,fitness,2,0,1,0,1,0,0,0,0,0,2,0,1
91911,2015,Resturants,restaurants,43,16,7,10,6,4,0,0,0,0,43,0,1
91911,2016,Coffee Shops,coffee_shops,11,3,2,4,2,0,0,0,0,0,11,0,1
91911,2016,Fitness,fitness,2,0,1,0,1,0,0,0,0,0,2,0,1
91911,2016,Resturants,restaurants,40,10,10,11,6,3,0,0,0,0,40,0,1
91911,2017,Coffee Shops,coffee_shops,9,3,0,3,0,0,0,0,0,0,6,3,1
91911,2017,Fitness,fitness,4,0,0,0,0,0,0,0,0,0,0,4,1
91911,2017,Resturants,restaurants,38,10,6,12,8,0,0,0,0,0,36,2,1
91911,2018,Coffee Shops,coffee_shops,11,5,0,3,0,0,0,0,0,0,8,3,1
91911,2018,Fitness,fitness,4,0,0,0,0,0,0,0,0,0,0,4,1
91911,2018,Resturants,restaurants,43,13,7,10,10,3,0,0,0,0,43,0,1
91911,2019,Coffee Shops,coffee_shops,13,4,3,4,0,0,0,0,0,0,11,2,1
91911,2019,Fitness,fitness,3,0,0,0,0,0,0,0,0,0,0,3,1
91911,2019,Resturants,restaurants,41,12,8,7,12,0,0,0,0,0,39,2,1
91911,2020,Coffee Shops,coffee_shops,13,0,5,0,5,0,0,0,0,0,10,3,1
91911,2020,Fitness,fitness,3,0,0,0,3,0,0,0,0,0,3,0,1
91911,2020,Resturants,restaurants,34,11,4,8,9,0,0,0,0,0,32,2,1
91911,2021,Coffee Shops,coffee_shops,14,6,3,0,5,0,0,0,0,0,14,0,1
91911,2021,Fitness,fitness,5,3,0,0,0,0,0,0,0,0,3,2,1
91911,2021,Resturants,restaurants,35,17,5,6,6,0,0,0,0,0,34,1,1
91911,2022,Coffee Shops,coffee_shops,11,5,0,0,3,0,0,0,0,0,8,3,1
91911,2022,Fitness,fitness,7,0,0,0,0,0,0,0,0,0,0,7,1
91911,2022,Resturants,restaurants,36,16,6,8,4,0,0,0,0,0,34,2,1
91911,2023,Coffee Shops,coffee_shops,15,7,0,0,5,0,0,0,0,0,12,3,1
91911,2023,Fitness,fitness,7,0,0,3,0,0,0,0,0,0,3,4,1
91911,2023,Resturants,restaurants,34,12,7,10,5,0,0,0,0,0,34,0,1
91912,2012,Coffee Shops,coffee_shops,1,1,0,0,0,0,0,0,0,0,1,0,1
91912,2013,Coffee Shops,coffee_shops,1,1,0,0,0,0,0,0,0,0,1,0,1
91912,2014,Coffee Shops,coffee_shops,1,1,0,0,0,0,0,0,0,0,1,0,1
91912,2015,Coffee Shops,coffee_shops,1,1,0,0,0,0,0,0,0,0,1,0,1
91913,2012,Coffee Shops,coffee_shops,2,1,0,1,0,0,0,0,0,0,2,0,1
91913,2012,Resturants,restaurants,10,5,2,1,1,0,1,0,0,0,10,0,1
91913,2013,Coffee Shops,coffee_shops,3,1,1,1,0,0,0,0,0,0,3,0,1
91913,2013,Resturants,restaurants,12,4,4,2,1,0,1,0,0,0,12,0,1
91913,2014,Coffee Shops,coffee_shops,3,2,0,1,0,0,0,0,0,0,3,0,1
91913,2014,Resturants,restaurants,10,3,1,4,1,0,1,0,0,0,10,0,1
91913,2015,Coffee Shops,coffee_shops,2,0,1,1,0,0,0,0,0,0,2,0,1
91913,2015,Resturants,restaurants,10,3,2,3,1,0,1,0,0,0,10,0,1
91913,2016,Coffee Shops,coffee_shops,2,0,1,1,0,0,0,0,0,0,2,0,1
91913,2016,Fitness,fitness,1,1,0,0,0,0,0,0,0,0,1,0,1
91913,2016,Resturants,restaurants,8,1,2,2,2,0,1,0,0,0,8,0,1
91913,2017,Coffee Shops,coffee_shops,4,0,0,0,0,0,0,0,0,0,0,4,1
91913,2017,Fitness,fitness,3,3,0,0,0,0,0,0,0,0,3,0,1
91913,2017,Resturants,restaurants,6,0,0,0,0,0,0,0,0,0,0,6,1
91913,2018,Coffee Shops,coffee_shops,3,0,0,0,0,0,0,0,0,0,0,3,1
91913,2018,Resturants,restaurants,9,3,0,3,0,0,0,0,0,0,6,3,1
91913,2019,Coffee Shops,coffee_shops,4,0,0,0,0,0,0,0,0,0,0,4,1
91913,2019,Resturants,restaurants,10,3,0,3,0,0,0,0,0,0,6,4,1
91913,2020,Coffee Shops,coffee_shops,5,0,0,0,0,0,0,0,0,0,0,5,1
91913,2020,Resturants,restaurants,12,5,0,0,0,0,0,0,0,0,5,7,1
91913,2021,Coffee Shops,coffee_shops,4,0,0,0,0,0,0,0,0,0,0,4,1
91913,2021,Resturants,restaurants,12,5,3,0,0,0,0,0,0,0,8,4,1
91913,2022,Coffee Shops,coffee_shops,6,0,0,0,0,0,0,0,0,0,0,6,1
91913,2022,Resturants,restaurants,9,0,0,0,0,0,0,0,0,0,0,9,1
91913,2023,Coffee Shops,coffee_shops,8,3,0,0,0,0,0,0,0,0,3,5,1
91913,2023,Resturants,restaurants,11,0,4,0,0,0,0,0,0,0,4,7,1
91914,2012,Coffee Shops,coffee_shops,1,0,0,1,0,0,0,0,0,0,1,0,1
91914,2012,Fitness,fitness,4,1,1,0,1,1,0,0,0,0,4,0,1
91914,2012,Resturants,restaurants,7,2,2,2,1,0,0,0,0,0,7,0,1
91914,2013,Coffee Shops,coffee_shops,1,0,0,1,0,0,0,0,0,0,1,0,1
91914,2013,Fitness,fitness,2,1,0,0,0,1,0,0,0,0,2,0,1
91914,2013,Resturants,restaurants,7,0,1,3,2,1,0,0,0,0,7,0,1
91914,2014,Coffee Shops,coffee_shops,3,1,1,1,0,0,0,0,0,0,3,0,1
91914,2014,Fitness,fitness,3,2,0,0,0,1,0,0,0,0,3,0,1
91914,2014,Resturants,restaurants,10,2,1,2,3,1,1,0,0,0,10,0,1
91914,2015,Coffee Shops,coffee_shops,3,1,1,1,0,0,0,0,0,0,3,0,1
91914,2015,Fitness,fitness,5,3,1,0,1,0,0,0,0,0,5,0,1
91914,2015,Resturants,restaurants,10,2,2,0,3,3,0,0,0,0,10,0,1
91914,2016,Coffee Shops,coffee_shops,3,0,2,1,0,0,0,0,0,0,3,0,1
91914,2016,Fitness,fitness,7,6,0,0,1,0,0,0,0,0,7,0,1
91914,2016,Resturants,restaurants,7,1,0,1,4,1,0,0,0,0,7,0,1
91914,2017,Coffee Shops,coffee_shops,3,0,0,0,0,0,0,0,0,0,0,3,1
91914,2017,Fitness,fitness,6,3,0,0,0,0,0,0,0,0,3,3,1
91914,2017,Resturants,restaurants,5,0,0,0,0,0,0,0,0,0,0,5,1
91914,2018,Fitness,fitness,7,3,0,0,0,0,0,0,0,0,3,4,1
91914,2018,Resturants,restaurants,7,0,0,0,0,0,0,0,0,0,0,7,1
91914,2019,Fitness,fitness,8,3,3,0,0,0,0,0,0,0,6,2,1
91914,2019,Resturants,restaurants,5,0,0,0,0,0,0,0,0,0,0,5,1
91914,2020,Coffee Shops,coffee_shops,3,0,0,0,0,0,0,0,0,0,0,3,1
91914,2020,Fitness,fitness,7,0,3,0,0,0,0,0,0,0,3,4,1
91914,2020,Resturants,restaurants,7,0,0,0,3,0,0,0,0,0,3,4,1
91914,2021,Coffee Shops,coffee_shops,4,0,0,0,0,0,0,0,0,0,0,4,1
91914,2021,Fitness,fitness,5,0,0,0,0,0,0,0,0,0,0,5,1
91914,2021,Resturants,restaurants,6,0,0,0,3,0,0,0,0,0,3,3,1
91914,2022,Coffee Shops,coffee_shops,4,0,0,0,0,0,0,0,0,0,0,4,1
91914,2022,Fitness,fitness,3,0,0,0,0,0,0,0,0,0,0,3,1
91914,2022,Resturants,restaurants,9,0,0,0,8,0,0,0,0,0,8,1,1
91914,2023,Coffee Shops,coffee_shops,4,0,0,0,0,0,0,0,0,0,0,4,1
91914,2023,Fitness,fitness,4,4,0,0,0,0,0,0,0,0,4,0,1
91914,2023,Resturants,restaurants,11,0,0,0,7,0,0,0,0,0,7,4,1
91915,2012,Coffee Shops,coffee_shops,9,3,3,3,0,0,0,0,0,0,9,0,1
91915,2012,Fitness,fitness,2,0,0,0,0,2,0,0,0,0,2,0,1
91915,2012,Resturants,restaurants,18,3,1,3,6,5,0,0,0,0,18,0,1
91915,2013,Coffee Shops,coffee_shops,9,2,4,2,1,0,0,0,0,0,9,0,1
91915,2013,Fitness,fitness,2,0,0,0,1,1,0,0,0,0,2,0,1
91915,2013,Resturants,restaurants,21,4,3,3,7,4,0,0,0,0,21,0,1
91915,2014,Coffee Shops,coffee_shops,7,0,3,2,2,0,0,0,0,0,7,0,1
91915,2014,Fitness,fitness,2,0,0,0,0,2,0,0,0,0,2,0,1
91915,2014,Resturants,restaurants,20,2,4,2,5,7,0,0,0,0,20,0,1
91915,2015,Coffee Shops,coffee_shops,9,2,2,4,1,0,0,0,0,0,9,0,1
91915,2015,Fitness,fitness,2,0,0,0,0,2,0,0,0,0,2,0,1
91915,2015,Resturants,restaurants,20,3,3,1,7,6,0,0,0,0,20,0,1
91915,2016,Coffee Shops,coffee_shops,11,2,3,5,1,0,0,0,0,0,11,0,1
91915,2016,Fitness,fitness,2,0,1,0,0,1,0,0,0,0,2,0,1
91915,2016,Resturants,restaurants,20,4,3,1,6,6,0,0,0,0,20,0,1
91915,2017,Coffee Shops,coffee_shops,9,3,0,5,0,0,0,0,0,0,8,1,1
91915,2017,Resturants,restaurants,23,4,3,0,7,7,0,0,0,0,21,2,1
91915,2018,Coffee Shops,coffee_shops,10,3,0,4,0,0,0,0,0,0,7,3,1
91915,2018,Fitness,fitness,4,0,0,0,0,0,0,0,0,0,0,4,1
91915,2018,Resturants,restaurants,24,5,3,0,8,7,0,0,0,0,23,1,1
91915,2019,Coffee Shops,coffee_shops,10,3,0,3,0,0,0,0,0,0,6,4,1
91915,2019,Fitness,fitness,3,0,0,0,0,0,0,0,0,0,0,3,1
91915,2019,Resturants,restaurants,24,5,3,0,6,8,0,0,0,0,22,2,1
91915,2020,Coffee Shops,coffee_shops,13,0,3,5,3,0,0,0,0,0,11,2,1
91915,2020,Fitness,fitness,3,0,0,0,0,0,0,0,0,0,0,3,1
91915,2020,Resturants,restaurants,24,3,0,5,7,7,0,0,0,0,22,2,1
91915,2021,Coffee Shops,coffee_shops,11,0,3,3,4,0,0,0,0,0,10,1,1
91915,2021,Fitness,fitness,4,0,0,0,0,0,0,0,0,0,0,4,1
91915,2021,Resturants,restaurants,22,3,0,5,9,3,0,0,0,0,20,2,1
91915,2022,Coffee Shops,coffee_shops,12,0,0,3,5,0,0,0,0,0,8,4,1
91915,2022,Fitness,fitness,9,4,0,0,0,0,0,0,0,0,4,5,1
91915,2022,Resturants,restaurants,25,7,0,4,5,6,0,0,0,0,22,3,1
91915,2023,Coffee Shops,coffee_shops,14,0,0,3,6,0,0,0,0,0,9,5,1
91915,2023,Fitness,fitness,10,0,3,0,0,0,0,0,0,0,3,7,1
91915,2023,Resturants,restaurants,24,3,4,4,6,7,0,0,0,0,24,0,1
91916,2012,Resturants,restaurants,2,1,0,1,0,0,0,0,0,0,2,0,1
91916,2013,Resturants,restaurants,2,1,0,1,0,0,0,0,0,0,2,0,1
91916,2014,Resturants,restaurants,2,1,0,1,0,0,0,0,0,0,2,0,1
91916,2015,Resturants,restaurants,3,1,0,2,0,0,0,0,0,0,3,0,1
91916,2016,Resturants,restaurants,2,1,0,1,0,0,0,0,0,0,2,0,1
91917,2012,Resturants,restaurants,1,0,1,0,0,0,0,0,0,0,1,0,1
91917,2013,Resturants,restaurants,1,0,1,0,0,0,0,0,0,0,1,0,1
91917,2014,Resturants,restaurants,1,0,1,0,0,0,0,0,0,0,1,0,1
91917,2015,Resturants,restaurants,1,0,1,0,0,0,0,0,0,0,1,0,1
91917,2016,Resturants,restaurants,1,0,1,0,0,0,0,0,0,0,1,0,1
91932,2012,Coffee Shops,coffee_shops,2,2,0,0,0,0,0,0,0,0,2,0,1
91932,2012,Fitness,fitness,2,0,1,1,0,0,0,0,0,0,2,0,1
91932,2012,Resturants,restaurants,15,5,8,2,0,0,0,0,0,0,15,0,1
91932,2013,Coffee Shops,coffee_shops,3,3,0,0,0,0,0,0,0,0,3,0,1
91932,2013,Fitness,fitness,2,0,2,0,0,0,0,0,0,0,2,0,1
91932,2013,Resturants,restaurants,14,3,8,3,0,0,0,0,0,0,14,0,1
91932,2014,Coffee Shops,coffee_shops,3,3,0,0,0,0,0,0,0,0,3,0,1
91932,2014,Fitness,fitness,2,1,1,0,0,0,0,0,0,0,2,0,1
91932,2014,Resturants,restaurants,16,2,9,3,2,0,0,0,0,0,16,0,1
91932,2015,Coffee Shops,coffee_shops,3,2,1,0,0,0,0,0,0,0,3,0,1
91932,2015,Fitness,fitness,1,1,0,0,0,0,0,0,0,0,1,0,1
91932,2015,Resturants,restaurants,12,1,8,0,3,0,0,0,0,0,12,0,1
91932,2016,Coffee Shops,coffee_shops,2,1,1,0,0,0,0,0,0,0,2,0,1
91932,2016,Fitness,fitness,1,0,1,0,0,0,0,0,0,0,1,0,1
91932,2016,Resturants,restaurants,12,2,4,3,3,0,0,0,0,0,12,0,1
91932,2017,Coffee Shops,coffee_shops,4,3,0,0,0,0,0,0,0,0,3,1,1
91932,2017,Resturants,restaurants,13,5,4,0,0,0,0,0,0,0,9,4,1
91932,2018,Coffee Shops,coffee_shops,4,0,0,0,0,0,0,0,0,0,0,4,1
91932,2018,Fitness,fitness,3,0,0,0,0,0,0,0,0,0,0,3,1
91932,2018,Resturants,restaurants,16,6,4,4,0,0,0,0,0,0,14,2,1
91932,2019,Coffee Shops,coffee_shops,3,0,0,0,0,0,0,0,0,0,0,3,1
91932,2019,Resturants,restaurants,20,4,7,6,3,0,0,0,0,0,20,0,1
91932,2020,Coffee Shops,coffee_shops,4,0,0,0,0,0,0,0,0,0,0,4,1
91932,2020,Fitness,fitness,3,0,0,0,0,0,0,0,0,0,0,3,1
91932,2020,Resturants,restaurants,19,3,8,5,3,0,0,0,0,0,19,0,1
91932,2021,Coffee Shops,coffee_shops,4,0,0,0,0,0,0,0,0,0,0,4,1
91932,2021,Resturants,restaurants,17,5,6,3,3,0,0,0,0,0,17,0,1
91932,2022,Coffee Shops,coffee_shops,5,0,3,0,0,0,0,0,0,0,3,2,1
91932,2022,Resturants,restaurants,19,3,6,5,5,0,0,0,0,0,19,0,1
91932,2023,Coffee Shops,coffee_shops,5,0,0,0,0,0,0,0,0,0,0,5,1
91932,2023,Resturants,restaurants,19,5,0,8,3,0,0,0,0,0,16,3,1
91935,2012,Resturants,restaurants,4,2,0,1,1,0,0,0,0,0,4,0,1
91935,2013,Resturants,restaurants,4,1,0,1,2,0,0,0,0,0,4,0,1
91935,2014,Resturants,restaurants,4,0,1,1,2,0,0,0,0,0,4,0,1
91935,2015,Resturants,restaurants,2,0,0,1,1,0,0,0,0,0,2,0,1
91935,2016,Coffee Shops,coffee_shops,1,1,0,0,0,0,0,0,0,0,1,0,1
91935,2016,Resturants,restaurants,2,0,0,0,2,0,0,0,0,0,2,0,1
91935,2017,Resturants,restaurants,5,0,0,0,0,0,0,0,0,0,0,5,1
91935,2018,Resturants,restaurants,4,0,0,0,0,0,0,0,0,0,0,4,1
91935,2019,Resturants,restaurants,3,0,0,0,0,0,0,0,0,0,0,3,1
91935,2020,Resturants,restaurants,3,0,0,0,0,0,0,0,0,0,0,3,1
91935,2023,Resturants,restaurants,3,0,0,0,0,0,0,0,0,0,0,3,1
91941,2012,Coffee Shops,coffee_shops,7,1,2,4,0,0,0,0,0,0,7,0,1
91941,2012,Fitness,fitness,4,1,0,1,1,0,1,0,0,0,4,0,1
91941,2012,Resturants,restaurants,19,4,3,5,4,1,2,0,0,0,19,0,1
91941,2013,Coffee Shops,coffee_shops,7,1,2,4,0,0,0,0,0,0,7,0,1
91941,2013,Fitness,fitness,4,1,0,1,1,0,0,1,0,0,4,0,1
91941,2013,Resturants,restaurants,20,5,3,5,4,1,2,0,0,0,20,0,1
91941,2014,Coffee Shops,coffee_shops,7,1,1,5,0,0,0,0,0,0,7,0,1
91941,2014,Fitness,fitness,4,1,0,1,0,1,0,1,0,0,4,0,1
91941,2014,Resturants,restaurants,19,3,3,5,5,1,2,0,0,0,19,0,1
91941,2015,Coffee Shops,coffee_shops,6,1,2,2,1,0,0,0,0,0,6,0,1
91941,2015,Fitness,fitness,3,1,0,0,1,0,0,1,0,0,3,0,1
91941,2015,Resturants,restaurants,19,2,6,3,4,2,2,0,0,0,19,0,1
91941,2016,Coffee Shops,coffee_shops,7,2,2,2,1,0,0,0,0,0,7,0,1
91941,2016,Fitness,fitness,3,1,0,0,1,0,0,1,0,0,3,0,1
91941,2016,Resturants,restaurants,20,4,4,4,6,0,2,0,0,0,20,0,1
91941,2017,Coffee Shops,coffee_shops,9,3,0,3,0,0,0,0,0,0,6,3,1
91941,2017,Fitness,fitness,4,0,0,0,0,0,0,0,0,0,0,4,1
91941,2017,Resturants,restaurants,19,3,4,4,5,0,0,0,0,0,16,3,1
91941,2018,Coffee Shops,coffee_shops,8,0,0,4,0,0,0,0,0,0,4,4,1
91941,2018,Fitness,fitness,4,0,0,0,0,0,0,0,0,0,0,4,1
91941,2018,Resturants,restaurants,18,3,3,5,4,0,0,0,0,0,15,3,1
91941,2019,Coffee Shops,coffee_shops,8,0,0,4,0,0,0,0,0,0,4,4,1
91941,2019,Fitness,fitness,3,0,0,0,0,0,0,0,0,0,0,3,1
91941,2019,Resturants,restaurants,18,0,3,6,3,0,0,0,0,0,12,6,1
91941,2020,Coffee Shops,coffee_shops,8,0,4,0,0,0,0,0,0,0,4,4,1
91941,2020,Fitness,fitness,3,0,0,0,0,0,0,0,0,0,0,3,1
91941,2020,Resturants,restaurants,16,0,4,4,5,0,0,0,0,0,13,3,1
91941,2021,Coffee Shops,coffee_shops,7,0,0,3,0,0,0,0,0,0,3,4,1
91941,2021,Fitness,fitness,3,0,0,0,0,0,0,0,0,0,0,3,1
91941,2021,Resturants,restaurants,16,0,3,6,3,0,0,0,0,0,12,4,1
91941,2022,Coffee Shops,coffee_shops,6,0,0,3,0,0,0,0,0,0,3,3,1
91941,2022,Fitness,fitness,3,0,0,0,0,0,0,0,0,0,0,3,1
91941,2022,Resturants,restaurants,16,0,3,6,4,0,0,0,0,0,13,3,1
91941,2023,Coffee Shops,coffee_shops,8,0,0,0,0,0,0,0,0,0,0,8,1
91941,2023,Fitness,fitness,3,0,0,0,0,0,0,0,0,0,0,3,1
91941,2023,Resturants,restaurants,16,3,0,5,4,0,0,0,0,0,12,4,1
91942,2012,Coffee Shops,coffee_shops,11,2,3,6,0,0,0,0,0,0,11,0,1
91942,2012,Fitness,fitness,3,3,0,0,0,0,0,0,0,0,3,0,1
91942,2012,Resturants,restaurants,45,13,7,10,5,7,3,0,0,0,45,0,1
91942,2013,Coffee Shops,coffee_shops,11,3,3,5,0,0,0,0,0,0,11,0,1
91942,2013,Fitness,fitness,6,5,0,0,1,0,0,0,0,0,6,0,1
91942,2013,Resturants,restaurants,48,12,8,11,9,5,3,0,0,0,48,0,1
91942,2014,Coffee Shops,coffee_shops,10,1,3,6,0,0,0,0,0,0,10,0,1
91942,2014,Fitness,fitness,6,3,1,0,2,0,0,0,0,0,6,0,1
91942,2014,Resturants,restaurants,53,13,11,11,10,5,3,0,0,0,53,0,1
91942,2015,Coffee Shops,coffee_shops,10,2,3,3,2,0,0,0,0,0,10,0,1
91942,2015,Fitness,fitness,5,2,1,1,1,0,0,0,0,0,5,0,1
91942,2015,Resturants,restaurants,49,11,12,10,9,3,4,0,0,0,49,0,1
91942,2016,Coffee Shops,coffee_shops,11,4,3,2,2,0,0,0,0,0,11,0,1
91942,2016,Fitness,fitness,6,3,1,1,1,0,0,0,0,0,6,0,1
91942,2016,Resturants,restaurants,50,11,11,13,6,5,4,0,0,0,50,0,1
91942,2017,Coffee Shops,coffee_shops,13,5,0,5,0,0,0,0,0,0,10,3,1
91942,2017,Fitness,fitness,6,0,0,3,0,0,0,0,0,0,3,3,1
91942,2017,Resturants,restaurants,53,11,8,18,6,8,0,0,0,0,51,2,1
91942,2018,Coffee Shops,coffee_shops,11,3,3,3,0,0,0,0,0,0,9,2,1
91942,2018,Fitness,fitness,7,4,0,0,0,0,0,0,0,0,4,3,1
91942,2018,Resturants,restaurants,54,10,10,18,6,8,0,0,0,0,52,2,1
91942,2019,Coffee Shops,coffee_shops,12,4,0,4,0,0,0,0,0,0,8,4,1
91942,2019,Fitness,fitness,8,0,0,3,0,0,0,0,0,0,3,5,1
91942,2019,Resturants,restaurants,56,10,10,20,7,7,0,0,0,0,54,2,1
91942,2020,Coffee Shops,coffee_shops,13,5,0,4,3,0,0,0,0,0,12,1,1
91942,2020,Fitness,fitness,9,4,3,0,0,0,0,0,0,0,7,2,1
91942,2020,Resturants,restaurants,50,8,9,19,6,5,3,0,0,0,50,0,1
91942,2021,Coffee Shops,coffee_shops,13,4,4,0,4,0,0,0,0,0,12,1,1
91942,2021,Fitness,fitness,11,7,3,0,0,0,0,0,0,0,10,1,1
91942,2021,Resturants,restaurants,53,13,18,10,6,6,0,0,0,0,53,0,1
91942,2022,Coffee Shops,coffee_shops,16,0,3,4,7,0,0,0,0,0,14,2,1
91942,2022,Fitness,fitness,10,0,6,0,0,0,0,0,0,0,6,4,1
91942,2022,Resturants,restaurants,51,8,9,19,6,7,0,0,0,0,49,2,1
91942,2023,Coffee Shops,coffee_shops,20,5,3,5,7,0,0,0,0,0,20,0,1
91942,2023,Fitness,fitness,8,0,4,0,0,0,0,0,0,0,4,4,1
91942,2023,Resturants,restaurants,57,14,6,17,13,5,0,0,0,0,55,2,1
91943,2012,Resturants,restaurants,1,0,0,0,0,1,0,0,0,0,1,0,1
91945,2012,Coffee Shops,coffee_shops,2,1,0,1,0,0,0,0,0,0,2,0,1
91945,2012,Fitness,fitness,1,0,1,0,0,0,0,0,0,0,1,0,1
91945,2012,Resturants,restaurants,10,1,2,3,4,0,0,0,0,0,10,0,1
91945,2013,Coffee Shops,coffee_shops,2,1,0,1,0,0,0,0,0,0,2,0,1
91945,2013,Fitness,fitness,1,0,1,0,0,0,0,0,0,0,1,0,1
91945,2013,Resturants,restaurants,9,2,1,4,2,0,0,0,0,0,9,0,1
91945,2014,Coffee Shops,coffee_shops,2,1,0,1,0,0,0,0,0,0,2,0,1
91945,2014,Fitness,fitness,1,0,1,0,0,0,0,0,0,0,1,0,1
91945,2014,Resturants,restaurants,13,5,4,2,2,0,0,0,0,0,13,0,1
91945,2015,Coffee Shops,coffee_shops,2,0,1,0,1,0,0,0,0,0,2,0,1
91945,2015,Fitness,fitness,1,0,1,0,0,0,0,0,0,0,1,0,1
91945,2015,Resturants,restaurants,10,2,3,3,2,0,0,0,0,0,10,0,1
91945,2016,Coffee Shops,coffee_shops,2,0,1,0,1,0,0,0,0,0,2,0,1
91945,2016,Fitness,fitness,1,0,1,0,0,0,0,0,0,0,1,0,1
91945,2016,Resturants,restaurants,10,4,1,3,2,0,0,0,0,0,10,0,1
91945,2017,Coffee Shops,coffee_shops,3,0,0,0,0,0,0,0,0,0,0,3,1
91945,2017,Resturants,restaurants,10,4,0,0,0,0,0,0,0,0,4,6,1
91945,2018,Coffee Shops,coffee_shops,3,0,0,0,0,0,0,0,0,0,0,3,1
91945,2018,Resturants,restaurants,11,5,0,0,0,0,0,0,0,0,5,6,1
91945,2019,Coffee Shops,coffee_shops,3,0,0,0,0,0,0,0,0,0,0,3,1
91945,2019,Resturants,restaurants,11,5,0,0,0,0,0,0,0,0,5,6,1
91945,2020,Coffee Shops,coffee_shops,4,0,0,0,0,0,0,0,0,0,0,4,1
91945,2020,Resturants,restaurants,11,4,3,3,0,0,0,0,0,0,10,1,1
91945,2021,Coffee Shops,coffee_shops,3,0,0,0,0,0,0,0,0,0,0,3,1
91945,2021,Resturants,restaurants,9,4,3,0,0,0,0,0,0,0,7,2,1
91945,2022,Coffee Shops,coffee_shops,5,3,0,0,0,0,0,0,0,0,3,2,1
91945,2022,Resturants,restaurants,13,7,3,0,3,0,0,0,0,0,13,0,1
91945,2023,Coffee Shops,coffee_shops,4,0,0,0,0,0,0,0,0,0,0,4,1
91945,2023,Resturants,restaurants,14,7,3,0,0,0,0,0,0,0,10,4,1
91948,2012,Resturants,restaurants,1,1,0,0,0,0,0,0,0,0,1,0,1
91948,2013,Resturants,restaurants,1,1,0,0,0,0,0,0,0,0,1,0,1
91948,2014,Resturants,restaurants,2,1,1,0,0,0,0,0,0,0,2,0,1
91948,2015,Resturants,restaurants,2,2,0,0,0,0,0,0,0,0,2,0,1
91948,2016,Resturants,restaurants,2,1,1,0,0,0,0,0,0,0,2,0,1
91950,2012,Coffee Shops,coffee_shops,20,9,5,4,2,0,0,0,0,0,20,0,1
91950,2012,Fitness,fitness,5,3,0,1,1,0,0,0,0,0,5,0,1
91950,2012,Resturants,restaurants,52,18,13,6,8,7,0,0,0,0,52,0,1
91950,2013,Coffee Shops,coffee_shops,20,8,6,4,2,0,0,0,0,0,20,0,1
91950,2013,Fitness,fitness,3,1,0,0,2,0,0,0,0,0,3,0,1
91950,2013,Resturants,restaurants,55,18,15,7,7,8,0,0,0,0,55,0,1
91950,2014,Coffee Shops,coffee_shops,19,5,8,4,2,0,0,0,0,0,19,0,1
91950,2014,Fitness,fitness,3,0,1,1,1,0,0,0,0,0,3,0,1
91950,2014,Resturants,restaurants,51,15,10,12,7,7,0,0,0,0,51,0,1
91950,2015,Coffee Shops,coffee_shops,19,6,6,5,2,0,0,0,0,0,19,0,1
91950,2015,Fitness,fitness,4,1,0,0,2,1,0,0,0,0,4,0,1
91950,2015,Resturants,restaurants,54,15,13,12,7,7,0,0,0,0,54,0,1
91950,2016,Coffee Shops,coffee_shops,20,7,5,6,2,0,0,0,0,0,20,0,1
91950,2016,Fitness,fitness,4,0,1,0,3,0,0,0,0,0,4,0,1
91950,2016,Resturants,restaurants,52,11,14,12,8,7,0,0,0,0,52,0,1
91950,2017,Coffee Shops,coffee_shops,23,9,5,6,0,0,0,0,0,0,20,3,1
91950,2017,Fitness,fitness,4,0,0,0,0,0,0,0,0,0,0,4,1
91950,2017,Resturants,restaurants,51,17,9,11,8,6,0,0,0,0,51,0,1
91950,2018,Coffee Shops,coffee_shops,29,12,6,6,4,0,0,0,0,0,28,1,1
91950,2018,Fitness,fitness,5,0,0,0,0,0,0,0,0,0,0,5,1
91950,2018,Resturants,restaurants,49,12,11,11,9,6,0,0,0,0,49,0,1
91950,2019,Coffee Shops,coffee_shops,30,8,10,7,4,0,0,0,0,0,29,1,1
